区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型
朝阳,合生国际花园 ,129.63平米,南 ,1150,88715,,精装,低楼层(共18层),2007年建,合生国际花园,,-
朝阳,百子湾家园二区 ,134.02平米,南 ,700,52232,房本满五年,精装,低楼层(共22层),2006年建,百子湾家园二区,,-
朝阳,国际港 ,134.91平米,,930,68935,房本满五年,简装,中楼层(共23层),2002年建,国际港,,-
朝阳,上京新航线 ,175.12平米,南 ,1400,79946,房本满五年,精装,低楼层(共26层),2008年建,上京新航线,,-
朝阳,万象新天一区 ,99.19平米,东 ,538,54240,房本满五年,精装,中楼层(共5层),2004年建,万象新天一区,,-
朝阳,嘉铭园 ,104.01平米,南 ,960,92299,房本满五年,精装,中楼层(共7层),1999年建,嘉铭园,,-
朝阳,嘉铭桐城D区 ,185.38平米,南 ,1901,102547,房本满五年,精装,中楼层(共13层),2006年建,嘉铭桐城D区,,-
朝阳,嘉铭桐城D区 ,155.46平米,南 ,1680,108067,房本满五年,精装,高楼层(共15层),2006年建,嘉铭桐城D区,,-
朝阳,国美第一城3号院 ,79.87平米,,465,58220,房本满五年,精装,高楼层(共27层),2007年建,国美第一城3号院,,-
朝阳,怡景园 ,105平米,东,735,70000,房本满五年,精装,12层,2003年建,怡景园,,-
朝阳,中海城香克林 ,136.65平米,南 ,939,68716,房本满五年,精装,中楼层(共11层),2012年建,中海城香克林,,-
朝阳,嘉铭桐城C区 ,111.31平米,,875,78610,房本满五年,简装,底层(共28层),2004年建,嘉铭桐城C区,,-
朝阳,沿海赛洛城六期 ,134.65平米,南 ,839,62310,房本满五年,精装,中楼层(共9层),2009年建,沿海赛洛城六期,,-
朝阳,新源南路 ,64.4平米,西,480,74535,房本满五年,简装,中楼层(共16层),1985年建,新源南路,,-
朝阳,乐成国际 ,137.16平米,东,1260,91864,房本满五年,精装,中楼层(共12层),2006年建,乐成国际,,-
朝阳,苹果社区南区 ,109.98平米,,880,80015,房本满五年,精装,中楼层(共27层),2005年建,苹果社区南区,,-
朝阳,大西洋新城A区 ,113.87平米,南 ,975,85624,房本满五年,精装,底层(共6层),1999年建,大西洋新城A区,,-
朝阳,东恒时代二期 ,126.78平米,南 ,970,76511,房本满五年,精装,高楼层(共16层),2005年建,东恒时代二期,,-
朝阳,金海国际南区 ,108.67平米,南 ,650,59815,房本满五年,简装,中楼层(共23层),2005年建,金海国际南区,,-
朝阳,观湖国际 ,127.27平米,东 ,1035,81324,房本满五年,精装,低楼层(共25层),2007年建,观湖国际,,-
朝阳,金海国际南区 ,108.67平米,西,630,57974,房本满五年,精装,中楼层(共23层),2005年建,金海国际南区,,-
朝阳,华亭嘉园 ,304.27平米,,1930,63431,房本满五年,精装,高楼层(共32层),2000年建,华亭嘉园,,-
朝阳,博雅园 ,229.61平米,,1750,76217,房本满五年,精装,中楼层(共28层),2002年建,博雅园,,-
朝阳,城市绿洲花园 ,121.12平米,东 南 ,829,68445,房本满五年,简装,顶层(共9层),2005年建,城市绿洲花园,,-
朝阳,珠江帝景 ,161.63平米,,1285,79503,房本满五年,精装,中楼层(共26层),2004年建,珠江帝景,,-
朝阳,东一时区 ,126.03平米,南 ,550,43641,,精装,中楼层(共5层),2005年建,东一时区,,-
朝阳,兴隆家园 ,76.55平米,南 ,500,65317,,精装,高楼层(共6层),1999年建,兴隆家园,,-
朝阳,亚运豪庭 ,142.13平米,东,828,58257,,精装,中楼层(共24层),2000年建,亚运豪庭,,-
朝阳,奥林匹克花园二期 ,123.7平米,南 ,960,77608,,精装,底层(共5层),2004年建,奥林匹克花园二期,,-
朝阳,国风北京二期 ,168.3平米,,1358,80690,,精装,底层(共14层),2005年建,国风北京二期,,-
朝阳,格林莱雅 ,107.16平米,南 ,730,68123,,精装,中楼层(共17层),2009年建,格林莱雅,,-
朝阳,大屯里小区 ,102.02平米,东 南 ,658,64498,房本满五年,精装,低楼层(共28层),2003年建,大屯里小区,,-
朝阳,凤凰城二期 ,143.05平米,南 ,1580,110451,房本满五年,精装,中楼层(共32层),2005年建,凤凰城二期,,-
朝阳,奥林匹克花园四期 ,125.85平米,南 ,735,58403,房本满五年,精装,低楼层(共10层),2009年建,奥林匹克花园四期,,-
朝阳,力鸿花园 ,140.73平米,东 东南 ,935,66440,房本满五年,简装,低楼层(共24层),1997年建,力鸿花园,,-
朝阳,华盛乐章 ,165.01平米,,950,57573,房本满五年,精装,低楼层(共23层),2001年建,华盛乐章,,-
朝阳,吉庆里小区 ,144.96平米,,1080,74504,房本满五年,精装,中楼层(共4层),2000年建,吉庆里小区,,-
朝阳,太阳公元 ,134.54平米,南 ,1819,135202,房本满五年,精装,顶层(共22层),2012年建,太阳公元,,-
朝阳,逸翠园 ,122.9平米,南 ,1200,97641,房本满五年,精装,顶层(共7层),2006年建,逸翠园,,-
朝阳,松榆西里 ,60.1平米,东,415,69052,房本满五年,精装,高楼层(共20层),1991年建,松榆西里,,-
朝阳,住欣家园 ,90.57平米,东 ,330,36436,房本满五年,简装,低楼层(共21层),2010年建,住欣家园,,-
朝阳,富力又一城C区 ,83.91平米,,498,59350,房本满五年,精装,底层(共23层),2011年建,富力又一城C区,,-
朝阳,海润国际 ,125.74平米,南 西 ,930,73963,房本满五年,简装,高楼层(共28层),2003年建,海润国际,,-
朝阳,格林莱雅 ,106.11平米,南 ,700,65970,房本满五年,简装,中楼层(共17层),2009年建,格林莱雅,,-
朝阳,兴隆家园 ,175.15平米,东南 南 ,570,32544,房本满五年,简装,顶层(共6层),2000年建,兴隆家园,,-
朝阳,沿海赛洛城三期 ,89.19平米,南 ,635,71197,房本满五年,简装,低楼层(共11层),2007年建,沿海赛洛城三期,,-
朝阳,富力又一城C区 ,89.31平米,,498,55761,房本满五年,精装,低楼层(共22层),2011年建,富力又一城C区,,-
朝阳,光熙家园一期 ,107.64平米,西,985,91509,房本满五年,精装,中楼层(共22层),2006年建,光熙家园一期,,-
朝阳,东湖湾二期 ,192.19平米,南 ,1550,80650,房本满五年,精装,低楼层(共28层),2009年建,东湖湾二期,,-
朝阳,丽都壹号 ,122.68平米,南 ,1029,83877,房本满五年,精装,中楼层(共20层),2013年建,丽都壹号,,-
朝阳,亚奥金茂悦 ,132.02平米,南 ,1060,80291,房本满五年,精装,低楼层(共10层),2013年建,亚奥金茂悦,,-
朝阳,惠新里小区 ,69.53平米,南 西,569,81836,房本满五年,简装,中楼层(共20层),1989年建,惠新里小区,,-
朝阳,曙光里 ,56.69平米,南 ,418,73735,房本满五年,精装,低楼层(共6层),1993年建,曙光里,,-
朝阳,华严北里1号院 ,148.71平米,东 ,1150,77332,房本满五年,精装,中楼层(共14层),2004年建,华严北里1号院,,-
朝阳,新城国际 ,299.79平米,南 ,3598,120018,,精装,高楼层(共33层),2005年建,新城国际,,-
朝阳,华纺易城 ,124.23平米,南 ,880,70837,,精装,18层,2006年建,华纺易城,,-
朝阳,望京花园西区 ,85.27平米,东,590,69192,,精装,中楼层(共24层),2000年建,望京花园西区,,-
朝阳,万科蓝山 ,165.56平米,南 ,1260,76106,,精装,底层(共25层),2012年建,万科蓝山,,-
朝阳,嘉禾园 ,116.26平米,南 ,660,56770,,精装,中楼层(共19层),2000年建,嘉禾园,,-
朝阳,翠成馨园C区 ,87.87平米,南 西 ,455,51782,,简装,低楼层(共16层),2005年建,翠成馨园C区,,-
朝阳,天鹅湾北区 ,179.47平米,南 ,1570,87480,,精装,底层(共17层),2009年建,天鹅湾北区,,-
朝阳,SOHO现代城 ,139.64平米,,750,53710,房本满五年,精装,低楼层(共28层),1999年建,SOHO现代城,,-
朝阳,风景线 ,137.43平米,西,640,46570,房本满五年,精装,底层(共24层),2001年建,风景线,,-
朝阳,安华西里社区 ,54.53平米,南 ,435,79773,房本满五年,简装,中楼层(共6层),1984年建,安华西里社区,,-
朝阳,都会华庭 ,129.67平米,东,810,62467,房本满五年,简装,低楼层(共21层),2001年建,都会华庭,,-
朝阳,金茂公寓 ,188.56平米,东 南 ,1230,65232,房本满五年,精装,高楼层(共6层),1998年建,金茂公寓,,-
朝阳,中和家园 ,100.57平米,东 ,630,62643,房本满五年,简装,低楼层(共14层),2000年建,中和家园,,-
朝阳,京通苑 ,146.13平米,西,510,34901,房本满五年,简装,顶层(共24层),2000年建,京通苑,,-
朝阳,京城雅居 ,168.31平米,南 ,750,44561,房本满五年,精装,中楼层(共7层),2004年建,京城雅居,,-
朝阳,望京新城 ,113.1平米,东,630,55703,房本满五年,简装,高楼层(共20层),1997年建,望京新城,,-
朝阳,望京明苑 ,97.65平米,西南 西,550,56324,房本满五年,精装,高楼层(共28层),2001年建,望京明苑,,-
朝阳,天鹅湾南区 ,113.28平米,东,970,85629,房本满五年,精装,中楼层(共17层),2009年建,天鹅湾南区,,-
朝阳,东区国际 ,127.9平米,南 ,850,66459,房本满五年,精装,高楼层(共27层),2005年建,东区国际,,-
朝阳,关东店南街 ,57.05平米,东 ,420,73620,房本满五年,简装,中楼层(共7层),1994年建,关东店南街,,-
朝阳,北苑家园茉藜园 ,90.46平米,南 ,459,50741,房本满五年,精装,底层(共18层),2005年建,北苑家园茉藜园,,-
朝阳,嘉和丽园 ,257.52平米,南 西 ,1450,56307,房本满五年,精装,高楼层(共31层),2001年建,嘉和丽园,,-
朝阳,望京明苑 ,113.35平米,东,652,57521,房本满五年,精装,中楼层(共28层),2001年建,望京明苑,,-
朝阳,富力城E区 ,125.97平米,,1160,92086,房本满五年,精装,中楼层(共18层),2007年建,富力城E区,,-
朝阳,冠城大通澜石 ,173.28平米,南 ,1998,115305,房本满五年,精装,底层(共10层),2012年建,冠城大通澜石,,-
朝阳,幸福二村 ,141.17平米,南 ,1100,77921,房本满五年,简装,高楼层(共6层),1999年建,幸福二村,,-
朝阳,安贞西里 ,73.45平米,东 ,580,78966,房本满五年,精装,中楼层(共6层),1984年建,安贞西里,,-
朝阳,拂林园 ,140.89平米,东 南 ,790,56073,房本满五年,精装,中楼层(共12层),2004年建,拂林园,,-
朝阳,银河湾 ,168平米,南 ,1380,82143,房本满五年,精装,底层(共20层),2012年建,银河湾,,-
朝阳,世方豪庭 ,174.85平米,南 ,1250,71490,,精装,中楼层(共20层),2000年建,世方豪庭,,-
朝阳,CBD传奇 ,194.87平米,,1200,61580,,精装,顶层(共20层),2007年建,CBD传奇,,-
朝阳,中海城香克林 ,145.15平米,东 ,729,50224,,简装,中楼层(共11层),2012年建,中海城香克林,,-
朝阳,双合家园 ,86.99平米,,405,46558,,精装,低楼层(共22层),2013年建,双合家园,,-
朝阳,翠成馨园E区 ,92.23平米,东,435,47165,,简装,高楼层(共28层),2009年建,翠成馨园E区,,-
朝阳,美立方 ,84.57平米,,489,57822,,简装,低楼层(共17层),2011年建,美立方,,-
朝阳,华威西里 ,50.78平米,,255,50217,,简装,顶层(共6层),1996年建,华威西里,,-
朝阳,东一时区 ,121.81平米,南 ,480,39406,,简装,中楼层(共5层),2005年建,东一时区,,-
朝阳,澳林春天三期 ,120.98平米,南 ,868,71748,房本满五年,精装,中楼层(共7层),2002年建,澳林春天三期,,-
朝阳,中和家园 ,123.11平米,南 ,750,60922,房本满五年,简装,高楼层(共7层),1998年建,中和家园,,-
朝阳,和平街十三区 ,57.18平米,南 ,432,75551,房本满五年,简装,顶层(共6层),1976年建,和平街十三区,,-
朝阳,凯旋城 ,92.49平米,,855,92443,房本满五年,精装,中楼层(共18层),2007年建,凯旋城,,-
朝阳,世纪龙祥嘉园 ,123.49平米,东 南 ,800,64783,房本满五年,简装,低楼层(共11层),2003年建,世纪龙祥嘉园,,-
朝阳,苹果社区北区 ,123.36平米,,749,60717,房本满五年,精装,中楼层(共33层),2007年建,苹果社区北区,,-
朝阳,嘉润花园 ,174.7平米,东 东南 南 ,884,50602,房本满五年,简装,中楼层(共28层),2001年建,嘉润花园,,-
朝阳,兴隆家园 ,117.74平米,东,600,50960,房本满五年,简装,中楼层(共24层),2002年建,兴隆家园,,-
朝阳,华贸城 ,101.73平米,东,790,77657,房本满五年,精装,底层(共17层),2012年建,华贸城,,-
朝阳,远洋万和城A区 ,179.27平米,南 ,2060,114911,房本满五年,精装,低楼层(共15层),2010年建,远洋万和城A区,,-
朝阳,柏林爱乐四期 ,68.07平米,东 ,400,58764,房本满五年,精装,底层(共11层),2008年建,柏林爱乐四期,,-
朝阳,芍药居北里 ,86.85平米,南 ,668,76915,房本满五年,精装,低楼层(共24层),1996年建,芍药居北里,,-
朝阳,百环家园 ,137.3平米,西,699,50911,房本满五年,精装,顶层(共26层),2005年建,百环家园,,-
朝阳,嘉多丽园 ,117.01平米,东,610,52133,房本满五年,简装,中楼层(共25层),2002年建,嘉多丽园,,-
朝阳,苹果派 ,112平米,南 ,639,57054,房本满五年,精装,低楼层(共12层),2007年建,苹果派,,-
朝阳,朝阳旺角 ,110.54平米,西南 ,432,39081,房本满五年,精装,中楼层(共15层),2007年建,朝阳旺角,,-
朝阳,富力城D区 ,112.74平米,,1150,102005,房本满五年,精装,高楼层(共23层),2005年建,富力城D区,,-
朝阳,国典华园 ,138.98平米,东南 ,1270,91381,房本满五年,简装,高楼层(共17层),2004年建,国典华园,,-
朝阳,江南山水 ,116.64平米,南 ,650,55728,房本满五年,毛坯,低楼层(共12层),2011年建,江南山水,,-
朝阳,东恒时代二期 ,133.8平米,南 ,1080,80718,房本满五年,精装,底层(共21层),2006年建,东恒时代二期,,-
朝阳,裕民路3号院 ,57.65平米,南 ,415,71987,房本满五年,简装,高楼层(共6层),1983年建,裕民路3号院,,-
朝阳,望京西园三区 ,174.21平米,东,818,46955,房本满五年,精装,底层(共22层),2000年建,望京西园三区,,-
朝阳,定福家园3号院 ,119.3平米,东南 西,535,44845,房本满五年,简装,低楼层(共21层),2006年建,定福家园3号院,,-
朝阳,百环花园 ,104.12平米,东,535,51384,房本满五年,简装,低楼层(共28层),2001年建,百环花园,,-
朝阳,中海城圣朝菲 ,120.82平米,南 ,860,71181,房本满五年,毛坯,中楼层(共8层),2010年建,中海城圣朝菲,,-
朝阳,世纪东方城 ,135.63平米,南 ,840,61934,房本满五年,简装,低楼层(共21层),2005年建,世纪东方城,,-
朝阳,樱花园 ,70.06平米,南 ,580,82787,,简装,高楼层(共6层),1998年建,樱花园,,-
朝阳,富力爱丁堡公馆 ,92.83平米,,1049,113003,,精装,底层(共14层),2005年建,富力爱丁堡公馆,,-
朝阳,沿海赛洛城七期 ,146.74平米,南 ,780,53156,,精装,顶层(共24层),2009年建,沿海赛洛城七期,,-
朝阳,安翔南里 ,50.22平米,,355,70689,,毛坯,底层(共5层),1976年建,安翔南里,,-
朝阳,富力城C区 ,224.69平米,南 ,2300,102364,房本满五年,精装,中楼层(共20层),2005年建,富力城C区,,-
朝阳,天鹅湾南区 ,216.26平米,南 西 ,1580,73061,房本满五年,精装,中楼层(共11层),2008年建,天鹅湾南区,,-
朝阳,天鹅湾北区 ,364.38平米,南 西 ,2400,65866,房本满五年,精装,高楼层(共13层),2009年建,天鹅湾北区,,-
朝阳,天鹅湾南区 ,151.62平米,南 ,1550,102230,房本满五年,精装,低楼层(共10层),2010年建,天鹅湾南区,,-
朝阳,燕华苑 ,379.37平米,南 ,2200,57991,房本满五年,其他,高楼层(共27层),1998年建,燕华苑,,-
朝阳,京华豪园 ,483.7平米,西,2000,41348,房本满五年,精装,顶层(共21层),2000年建,京华豪园,,-
朝阳,万象新天四区 ,184平米,南 ,1390,75544,房本满五年,精装,底层(共5层),2005年建,万象新天四区,,-
朝阳,红玺台 ,299.59平米,南 ,3900,130178,房本满五年,精装,中楼层(共24层),2011年建,红玺台,,-
朝阳,柏阳景园 ,186.05平米,南 ,760,40850,房本满五年,简装,高楼层(共6层),2005年建,柏阳景园,,-
朝阳,水郡长安 ,287.35平米,南 ,1660,57770,房本满五年,精装,3层,2006年建,水郡长安,,-
朝阳,富力又一城A区 ,122.85平米,南 ,660,53725,房本满五年,精装,底层(共10层),2005年建,富力又一城A区,,-
朝阳,翠成馨园A区 ,101.95平米,南 ,490,48063,房本满五年,简装,中楼层(共13层),2007年建,翠成馨园A区,,-
朝阳,紫南家园 ,181.6平米,南 ,1050,57820,房本满五年,精装,中楼层(共9层),2002年建,紫南家园,,-
朝阳,康城别墅一期 ,344.75平米,南 ,1480,42930,房本满五年,精装,3层,2001年建,康城别墅一期,,-
朝阳,富力十号 ,281.38平米,北 南 ,3500,124387,房本满五年,精装,低楼层(共18层),2012年建,富力十号,,-
朝阳,星河湾 ,292.65平米,南 ,2800,95678,房本满五年,其他,中楼层(共29层),2009年建,星河湾,,-
朝阳,柏林爱乐二期 ,175.87平米,南 ,1150,65390,房本满五年,精装,顶层(共7层),2004年建,柏林爱乐二期,,-
朝阳,浩鸿园 ,173.14平米,西,1480,85480,房本满五年,精装,高楼层(共21层),2001年建,浩鸿园,,-
朝阳,保利东郡 ,322.67平米,南 ,2799,86745,房本满五年,精装,中楼层(共18层),2011年建,保利东郡,,-
朝阳,凤凰城一期 ,248.25平米,南 ,1977,79638,房本满五年,精装,中楼层(共34层),2002年建,凤凰城一期,,-
朝阳,九号公寓 ,378平米,西南 东,2500,66138,房本满五年,精装,高楼层(共10层),2008年建,九号公寓,,-
朝阳,亚运新新家园竹溪园 ,256.3平米,东南 ,2400,93641,,其他,顶层(共7层),2003年建,亚运新新家园竹溪园,,-
朝阳,康城别墅三期 ,416.8平米,南 ,2850,68379,,精装,2层,2007年建,康城别墅三期,,-
朝阳,澳洲康都 ,195.62平米,南 ,1450,74124,,精装,高楼层(共22层),2006年建,澳洲康都,,-
朝阳,润泽庄园 ,268.67平米,南 ,2700,100496,,精装,2层,2009年建,润泽庄园,,-
朝阳,首开常青藤二期 ,219.81平米,南 ,1600,72791,,精装,底层(共5层),2011年建,首开常青藤二期,,-
朝阳,润泽庄园 ,310.13平米,南 ,2280,73518,,精装,2层,2009年建,润泽庄园,,-
朝阳,大西洋新城F区 ,159.07平米,西南 东,1580,99328,,精装,中楼层(共10层),2003年建,大西洋新城F区,,-
朝阳,翌景嘉园 ,534.11平米,东南 ,2020,37820,,简装,底层(共28层),2002年建,翌景嘉园,,-
朝阳,星河湾 ,266.27平米,东 ,2350,88257,,精装,中楼层(共12层),2006年建,星河湾,,-
朝阳,远洋万和公馆 ,211.35平米,南 ,2100,99362,房本满五年,精装,低楼层(共25层),2013年建,远洋万和公馆,,-
朝阳,珠江罗马嘉园西区 ,234.01平米,南 ,1300,55554,房本满五年,精装,顶层(共11层),2004年建,珠江罗马嘉园西区,,-
朝阳,和平街十一区 ,66.26平米,东,510,76970,房本满五年,精装,中楼层(共21层),1989年建,和平街十一区,,-
朝阳,华贸国际公寓 ,159.64平米,南 ,1299,81371,房本满五年,精装,中楼层(共23层),2005年建,华贸国际公寓,,-
朝阳,华远九都汇 ,229.6平米,南 ,1980,86237,房本满五年,精装,低楼层(共11层),2011年建,华远九都汇,,-
朝阳,八里庄北里小区 ,92平米,东 西 ,400,43479,房本满五年,简装,高楼层(共6层),1992年建,八里庄北里小区,,-
朝阳,西坝河东里 ,62.91平米,,400,63583,房本满五年,简装,低楼层(共18层),1988年建,西坝河东里,,-
朝阳,宝星国际二期 ,108.53平米,东南 西,685,63117,房本满五年,简装,中楼层(共18层),2006年建,宝星国际二期,,-
朝阳,奥林匹克花园一期 ,164.36平米,南 ,1010,61451,房本满五年,精装,中楼层(共8层),2003年建,奥林匹克花园一期,,-
朝阳,垡头西里二区 ,61.39平米,东 ,319,51963,房本满五年,简装,低楼层(共6层),1980年建,垡头西里二区,,-
朝阳,住欣家园 ,70.59平米,东 ,300,42499,房本满五年,简装,高楼层(共16层),2010年建,住欣家园,,-
朝阳,清境明湖 ,174.4平米,东 ,1090,62500,房本满五年,精装,中楼层(共10层),1997年建,清境明湖,,-
朝阳,沿海赛洛城四期 ,100.58平米,南 ,680,67608,房本满五年,精装,中楼层(共7层),2010年建,沿海赛洛城四期,,-
朝阳,翠成馨园A区 ,103.96平米,西,460,44248,房本满五年,精装,中楼层(共21层),2004年建,翠成馨园A区,,-
朝阳,凤凰城一期 ,183.13平米,南 ,1550,84640,房本满五年,其他,高楼层(共34层),2002年建,凤凰城一期,,-
朝阳,天居园 ,139.14平米,,830,59653,房本满五年,精装,中楼层(共32层),2008年建,天居园,,-
朝阳,珠江罗马嘉园西区 ,77.14平米,南 ,518,67151,房本满五年,精装,低楼层(共9层),2004年建,珠江罗马嘉园西区,,-
朝阳,国美第一城3号院 ,103.15平米,西,598,57974,房本满五年,精装,高楼层(共27层),2007年建,国美第一城3号院,,-
朝阳,管庄西里 ,72.92平米,南 ,348,47724,房本满五年,简装,高楼层(共6层),1997年建,管庄西里,,-
朝阳,百环花园 ,146.06平米,,780,53403,房本满五年,简装,中楼层(共28层),2001年建,百环花园,,-
朝阳,松榆东里 ,83.91平米,南 ,425,50650,房本满五年,精装,顶层(共6层),1991年建,松榆东里,,-
朝阳,松榆西里 ,84.35平米,南 ,410,48607,房本满五年,简装,高楼层(共6层),1994年建,松榆西里,,-
朝阳,远洋一方北润园 ,89.72平米,南 ,528,58850,房本满五年,精装,中楼层(共11层),2011年建,远洋一方北润园,,-
朝阳,亚运新新家园林澜园 ,259.04平米,南 ,2100,81069,房本满五年,精装,中楼层(共7层),2008年建,亚运新新家园林澜园,,-
朝阳,华纺易城 ,153.79平米,南 ,1249,81215,房本满五年,精装,顶层(共12层),2006年建,华纺易城,,-
朝阳,爱这城二期 ,150.29平米,南 ,1220,81177,,简装,中楼层(共14层),2008年建,爱这城二期,,-
朝阳,国美第一城2号院 ,132.54平米,南 ,758,57191,,精装,27层,2006年建,国美第一城2号院,,-
朝阳,朝阳新城二区 ,117.57平米,南 ,490,41678,,简装,顶层(共6层),2004年建,朝阳新城二区,,-
朝阳,甘露园南里 ,81.25平米,南 ,416,51200,,简装,高楼层(共6层),1990年建,甘露园南里,,-
朝阳,沿海赛洛城二期 ,112.42平米,南 ,749,66626,,精装,顶层(共4层),2007年建,沿海赛洛城二期,,-
